	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	phi	phi_min	phi_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	upsilon	upsilon_min	upsilon_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max
86	BD(p)		0.27761149305543986	0.2614037883842226	0.2947728652336368	0.13105702200373456	0.11683203522207608	0.14631381129478066				2.1182496657640297	1.994580560336353	2.2491955083889903	7.630266465016307	6.834624777733968	8.55929624181574	0.6214752170461335	0.6214752170461335	0.6214752170461335						
87	BD(p)		0.6650250900282687	0.6313050659252706	0.7002875736934192	0.3886218948687922	0.3484969721577649	0.4305672575669903				1.7112393789670464	1.6244711743233455	1.801976633174136	2.5731952141750103	2.3225175217704837	2.8694653896370133	0.17152531299817042	0.17152531299817042	0.17152531299817042						
87	real	585.0	0.5363798662958712			0.13311832172251592			41.06325506322231			4.029346669603834			7.51211393788822			0.17152531299817042			0.6075961502219325			0.02435267244304836		
87	BDPN(p)		0.5338569653398947	0.5088792950895872	0.5595924254895983	0.09895397074737627	0.07752653964638773	0.12374704935756815	39.61844211806485	34.56470346897088	45.182874038534	5.395002962567316	5.142585903790828	5.65507802529931	10.10570866886122	8.081000760757465	12.898808647479653	0.17152531299817042	0.17152531299817042	0.17152531299817042	0.5663045126216533	0.5148725598151944	0.6171282025488032	0.02524077037203917	0.02213227957006796	0.028931247765446942
88	real	684.0	0.5741451838544173			0.14296403806811175			68.29617777498062			4.016011240399349			6.994766051051063			0.4692408152106107			0.10276609661873666			0.014642107839398538		
88	BDPN(p)		0.564830995500957	0.5367495689672178	0.5943782007003316	0.14311929727505793	0.12313377109575292	0.16505066730084786	70.8085897977238	51.555183270083425	95.25221379512058	3.9465746845823335	3.750364759936253	4.153026265619576	6.9871779629976905	6.058745574031758	8.121248875114581	0.4692408152106107	0.4692408152106107	0.4692408152106107	0.10917066963916276	0.08358379394248401	0.13787903673086946	0.014122580365696618	0.010498443659807372	0.01939669178870483
88	BD(p)		0.5698114911008137	0.5420374925119068	0.5984054181554735	0.1816125009254417	0.15903593830976148	0.20640352997338474				3.1375124960959666	2.9845825025802166	3.2949572034203745	5.506228893409354	4.844878380369501	6.287886943215658	0.4692408152106107	0.4692408152106107	0.4692408152106107						
89	real	545.0	0.6490334934191136			0.13483944526135136			47.60858267207553			4.813380032535214			7.416227484930384			0.2988035641436283			0.4037128292347712			0.02100461605605711		
89	BD(p)		0.7085599057581028	0.6712471763528904	0.7466798489990025	0.3274976394828051	0.28859850665379905	0.369445567056832				2.1635572912131016	2.04962447183725	2.2799549034252085	3.0534571228642515	2.706758692400739	3.465021394582591	0.2988035641436283	0.2988035641436283	0.2988035641436283						
89	BDPN(p)		0.6447902351439262	0.6108403594625083	0.6800534328151484	0.13721436330196846	0.11114208282620104	0.16677421051832436	48.40265676400998	40.64492051753231	57.20136654743264	4.699145334551695	4.451723163399653	4.956138821404221	7.287866779655527	5.996130917916262	8.997491990174007	0.2988035641436283	0.2988035641436283	0.2988035641436283	0.384024018152825	0.33527096897326714	0.4345532979137261	0.02066002295856525	0.017482099823100866	0.024603320347708558
90	BDPN(p)		0.2991026466259459	0.2868757802604285	0.31149670453457035	0.06673976792689727	0.056467929188319575	0.07818309594774163	8.833828081629328	7.447768450411737	10.422650358416504	4.4816255122967315	4.298423401391731	4.667332749430073	14.983570231999304	12.790488632842198	17.709167210028497	0.2638365164768421	0.2638365164768421	0.2638365164768421	0.2942231795156097	0.2580199367236499	0.3321311142095955	0.1132012068561287	0.0959448859562366	0.1342684062559325
90	real	886.0	0.2888051878155017			0.07650597672847394			8.812412699993303			3.7749362881869377			13.070874234428546			0.2638365164768421			0.32319565904042724			0.1134763014447519		
90	BD(p)		0.32184953312794634	0.30931634824013593	0.33519667640276496	0.13539116026863335	0.12174205805385027	0.14969433822864384				2.3771827679839346	2.284612581991415	2.4757648559750285	7.38600657543574	6.680279373509738	8.214088179433185	0.2638365164768421	0.2638365164768421	0.2638365164768421						
91	real	604.0	0.4786065147808589			0.15827735028353027			55.16386405722521			3.023847151367563			6.318023382427423			0.19789442687819286			0.8778903629420992			0.018127809157143748		
91	BD(p)		0.6758807717666006	0.6402913560679712	0.7130489318712578	0.4519502051268288	0.4123159097543536	0.4938929104633751				1.4954761920661837	1.4167298715757612	1.5777156947437558	2.2126331366956107	2.0247304199240084	2.425324796697203	0.19789442687819286	0.19789442687819286	0.19789442687819286						
91	BDPN(p)		0.4855814706779502	0.4600273696851677	0.511318173883337	0.1183330509163256	0.09449977494894696	0.14503277194234027	53.714440546806344	47.613322818680935	60.339513461419706	4.1035151795529154	3.8875645149253972	4.3210089651528945	8.450724394041941	6.894993363276291	10.582035783050754	0.19789442687819286	0.19789442687819286	0.19789442687819286	0.7576656747544034	0.7073519385402437	0.8049965976539339	0.0186169676128081	0.01657288802368927	0.02100252494051209
92	BD(p)		0.2321226133518043	0.22128874085093847	0.243564048716184	0.1213903564148804	0.1110443101604766	0.13283305900937334				1.9121997842931613	1.822951570342471	2.0064530322635017	8.237886678429891	7.528246412886081	9.005414132023889	0.4928267571628458	0.4928267571628458	0.4928267571628458						
92	BDPN(p)		0.22113158902425506	0.21081292078874309	0.2316196867420368	0.08646884827736	0.07712069299702375	0.09600476681022478	15.846776138833851	12.859251572619385	19.472357467125754	2.557355549769172	2.4380216111186472	2.678648916417699	11.564858557990398	10.416149460335934	12.96668846114482	0.4928267571628458	0.4928267571628458	0.4928267571628458	0.2288934358714353	0.19581118146814194	0.2635329885568982	0.06310431795331646	0.05135485016070868	0.07776502344267483
92	real	975.0	0.22480477057349063			0.08119978606955798			15.739858340507146			2.7685389513331558			12.31530338199872			0.4928267571628458			0.23184125696886246			0.06353297331949047		
93	real	649.0	0.4056863486806883			0.08810464931403517			37.84822761629201			4.604596373054992			11.350138815440458			0.5983009993527243			0.5961329766455207			0.026421316478490626		
93	BD(p)		0.421990219288466	0.3981450701490803	0.4467752880429469	0.1952506072171358	0.17324565561831964	0.2190878099900579				2.1612748113975178	2.0391489472107405	2.288214589499809	5.121622996480171	4.564379917099814	5.772150513275303	0.5983009993527243	0.5983009993527243	0.5983009993527243						
93	BDPN(p)		0.4001230148755015	0.3759573635842114	0.4249086258389541	0.07176544376618849	0.05849692306002815	0.08702313777492009	38.94893557389293	33.994864667155085	44.426761593978156	5.575427307035133	5.238696284092924	5.920797023471415	13.93428295737982	11.49119677328158	17.09491623984776	0.5983009993527243	0.5983009993527243	0.5983009993527243	0.552596636330863	0.502409637132845	0.6032790486215074	0.025674642586902673	0.02250895550612326	0.029416207706400226
94	BD(p)		0.28374624870822523	0.2671790856979777	0.30090751557636186	0.13449743066840558	0.11781025183485487	0.15261480561196458				2.1096778376962653	1.9864995514798327	2.2372733373489435	7.435086269160287	6.552444213981312	8.488225637627776	0.4087278698583624	0.4087278698583624	0.4087278698583624						
94	real	513.0	0.2619336619588673			0.06080637663555888			16.324477564214867			4.307667656778145			16.44564362046219			0.4087278698583624			0.4564142964184351			0.0612577031066596		
94	BDPN(p)		0.26055946782934924	0.24484395317561916	0.27676770689742525	0.05619760782489576	0.044985593735463805	0.06859467721337906	16.25599802810145	13.676469532431051	19.18682252616459	4.636486817040644	4.356839421680015	4.9249019239359155	17.79435172962996	14.578390636481554	22.229338705196707	0.4087278698583624	0.4087278698583624	0.4087278698583624	0.4540375923077268	0.3999432697866889	0.5094868993389733	0.06151575549353034	0.052119104069281136	0.07311828521452098
95	real	685.0	0.3214637668087279			0.15931462137615926			35.22336267497533			2.017791989410167			6.276887779426664			0.8146306827816988			0.1264507327811353			0.028390247950700533		
95	BDPN(p)		0.31784087291561064	0.2974194885284717	0.3388150393096496	0.15867846276068714	0.14143238089623705	0.1767953995484904	29.102810910949803	20.27848250484637	41.232003118881046	2.0030498618767574	1.8743532257243285	2.1352301592474943	6.302052481489955	5.656255776755807	7.070516621887728	0.8146306827816988	0.8146306827816988	0.8146306827816988	0.09388207295448008	0.06674428624107567	0.12485290053904376	0.03436094207737695	0.02425300553836245	0.04931335467340859
95	BD(p)		0.3207118752405907	0.3007298830380538	0.3416859813986037	0.17621432396735714	0.15841911918942245	0.1952844492739831				1.8200102467266002	1.7066142880289492	1.9390363604147156	5.6749075641844255	5.1207354385755774	6.312369397814259	0.8146306827816988	0.8146306827816988	0.8146306827816988						
96	BDPN(p)		0.17344473963237747	0.16603500472629873	0.18107281088527946	0.09002093547983625	0.08237069883703782	0.09860323167160552	37.095969674700996	25.469830192304173	51.437805279744	1.92671558796706	1.8444043470697864	2.0114522240866717	11.108527085057784	10.141655431035602	12.14023935839612	0.24798519314815706	0.24798519314815706	0.24798519314815706	0.0703126760583849	0.052734507043788674	0.09119432493597976	0.02695710635869933	0.01944095387743528	0.03926213847716011
96	BD(p)		0.179374376699189	0.17170985270039574	0.1870024027125504	0.10036553898870952	0.0918263129818673	0.1089477463920347				1.7872108146538972	1.7108447225069154	1.8632132562311745	9.963579233231574	9.178712117657088	10.890124709651225	0.24798519314815706	0.24798519314815706	0.24798519314815706						
96	real	922.0	0.17008359620515598			0.08736737037001485			32.092792974827596			1.94676336811815			11.445920779861398			0.24798519314815706			0.08042007385786669			0.031159643873450438		
97	BDPN(p)		0.25781969492046525	0.2452796707544269	0.2711676930858544	0.11452365603443397	0.10210700615566776	0.12787356740835015	50.12866330801204	35.74877942448808	69.90896318314415	2.2512352805340607	2.1417380412713887	2.3677876036748433	8.731820434542612	7.820224462860335	9.79364724958682	0.3620289630388917	0.3620289630388917	0.3620289630388917	0.07934720088970451	0.05827060065337675	0.1036222258662455	0.01994866677085664	0.014304317421791078	0.027972983024841275
97	BD(p)		0.2641660239254495	0.2513161204134646	0.2775139373582051	0.13032323625288625	0.11769401396256532	0.1436729366796483				2.0270063230539144	1.9284060743074032	2.1294279158300062	7.673228725378995	6.960253079741308	8.496608844678098	0.3620289630388917	0.3620289630388917	0.3620289630388917						
97	real	751.0	0.25002595824482066			0.12174792910780316			56.736045429394956			2.0536362308342198			8.213692071218214			0.3620289630388917			0.11404555512098953			0.017625479400823728		
98	BD(p)		0.6431048557011597	0.6130061905901678	0.6745558688273059	0.2975258366785561	0.2598809550689738	0.3375682407721645				2.161509275565751	2.0603460776162894	2.2672177863870333	3.3610526439100132	2.9623639881304227	3.847915672522424	0.1261796422757394	0.1261796422757394	0.1261796422757394						
98	real	502.0	0.5575748753718205			0.1541626628125054			16.64822722601515			3.616795825912466			6.486654951051363			0.1261796422757394			0.31512364156579914			0.06006645551049197		
98	BDPN(p)		0.5693579447265359	0.5438262401782735	0.5950924907541889	0.12575915008871	0.10041744772694078	0.15436578158275274	17.903228344509515	14.597369466560691	21.799812234020557	4.527367943604208	4.324347292381196	4.7320015309773735	7.951707683254889	6.478119630832289	9.958428765479491	0.1261796422757394	0.1261796422757394	0.1261796422757394	0.3055907253050544	0.2590358882468625	0.35509451148936205	0.05585584793742944	0.04587195473360135	0.06850549356106772
99	BDPN(p)		0.3910920290206301	0.3720445666661071	0.4111113572022693	0.11112344155116584	0.09047529626032223	0.13400908173118406	46.85577962418961	41.81826166105422	52.29351733599059	3.5194376952459225	3.3480295558953004	3.6995916564820983	8.999001345180249	7.462180824475413	11.052740818031983	0.1680078173886136	0.1680078173886136	0.1680078173886136	0.7644081527763401	0.7166326432278189	0.8095019047839938	0.02134208432813576	0.01912282919458084	0.023912997821507017
99	real	654.0	0.38189862606165675			0.13083104035134088			50.02381334919225			2.919021548984745			7.643446060770785			0.1680078173886136			0.8668067011519185			0.01999047919476829		
99	BD(p)		0.5725012623057733	0.5429216071278377	0.6039544974154304	0.4071741312761328	0.3738551595698876	0.44149242745235096				1.4060354485474928	1.3333892441208282	1.4832830747929986	2.4559517002366515	2.2650445122480094	2.6748326842686314	0.1680078173886136	0.1680078173886136	0.1680078173886136						
