	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	psi_p	psi_p_min	psi_p_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	pn	pn_min	pn_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max	type_max
57	BDPN(psi)		0.4906646654799257	0.4627803189898885	0.5194693708395183	0.1965266483212385	0.1965266483212385	0.1965266483212385	56.08006930401837	43.85898062298825	70.61533686408904	2.4966826110924925	2.3547967817241613	2.6432515655098543	5.088368465763585	5.088368465763585	5.088368465763585	0.763179348639876	0.6739079759567752	0.8631743650039712	0.1642079076850106	0.1334071965911353	0.1980547942664923	0.0178316470077604	0.0141612296196315	0.0228003475182425	BDPN(psi)
57	BDPN(lambda)		0.5025433835744988	0.5025433835744988	0.5025433835744988	0.140512206545652	0.1235840896869633	0.1590764445245671	55.173902578815394	43.130086290172	69.4298019540262	3.576510510574209	3.576510510574209	3.576510510574209	7.116819417927955	6.2862858356478055	8.091656478863786	0.999999	0.8776545484924315	0.999999	0.1685868888883301	0.1373689210607433	0.2028146396784193	0.0181245109238286	0.0144030369071506	0.0231856712103974	BDPN(lambda)
58	BDPN(psi)		0.2404799601420319	0.2223260227338042	0.2596382451455042	0.1687600597279138	0.1687600597279138	0.1687600597279138	47.15964265989248	40.64633006779017	54.401265471652	1.424981482761678	1.317409007156391	1.538505293042147	5.925572683561896	5.925572683561896	5.925572683561896	0.999999	0.9576220282592772	0.999999	0.573002583434921	0.5194820780390632	0.6254649727504424	0.0212045711883746	0.0183819253344591	0.024602467143582	BDPN(psi)
58	BDPN(lambda)		0.2462177168682298	0.2462177168682298	0.2462177168682298	0.14605814221443	0.1313610892312785	0.1617616721492848	46.91946183561744	40.4430803753444	54.11265988512993	1.6857513941725626	1.6857513941725626	1.6857513941725626	6.846588521794875	6.181934117725556	7.612604355307741	0.999999	0.9714326528625488	0.999999	0.5728648258305312	0.5194968254219079	0.6251877193582487	0.0213131174330921	0.0184799638776359	0.0247261086623272	BDPN(lambda)
58	real	625.0	0.2462177168682298			0.1687600597279138			46.046516979917705			1.4589809772833595			5.925572683561896			0.8389759108170521			0.5305479356769232			0.0217171691929735			
58	BDPN(p)		0.2505299107015593	0.2321014932242102	0.2698667722549885	0.1594406816888673	0.14385191344653	0.1759783334190966	47.071943560878665	40.59767773358131	54.26560615287616	1.5713048141028625	1.4557231615274533	1.692584159804377	6.271925015670725	5.682517731421378	6.951593315939462	0.8389759108170521	0.8389759108170521	0.8389759108170521	0.556683148777512	0.5034007863062306	0.6093106713988339	0.0212440771370888	0.0184278785568674	0.0246319507869985	BDPN(p)
59	real	7527.0	0.5615884867682491			0.12833563592319924			62.28939086779059			4.375935668439936			7.792067984908235			0.7297005235886588			0.4343329099100881			0.0160540982351634			
59	BDPN(psi)		0.5432021606388231	0.533439609528688	0.553061370894113	0.1283356359231992	0.1283356359231992	0.1283356359231992	63.77520979353128	60.90731172166603	66.74442603290491	4.2326681652467535	4.156597703290439	4.309491801833477	7.792067984908235	7.792067984908235	7.792067984908235	0.8707690837744196	0.8307153256135433	0.912699395948198	0.4226011327730449	0.408628390152454	0.4366625188218458	0.0156800738600068	0.0149825245258233	0.016418390037797	BDPN(psi)
59	BDPN(p)		0.5719829829011907	0.5621901229039229	0.5819014797980148	0.1217773139102473	0.1160863906718006	0.1276774551521509	63.53934463053161	60.68496186555719	66.49447621137487	4.696958444351589	4.616542316890564	4.778406265611091	8.211710111597817	7.832236308346828	8.614274198835236	0.7297005235886588	0.7297005235886588	0.7297005235886588	0.4154848338379476	0.4016973439428254	0.4293627641746809	0.0157382800501767	0.0150388431788103	0.0164785470610564	BDPN(p)
59	BDPN(lambda)		0.5615884867682491	0.5615884867682491	0.5615884867682491	0.0939462470517347	0.089453239992105	0.0986247720954373	63.39482907971443	60.54754307055703	66.34181253172846	5.977763927695705	5.977763927695705	5.977763927695705	10.644384755990467	10.139440413938996	11.179024930659391	0.999999	0.9867981159973144	0.999999	0.4204794713325172	0.406628250996159	0.4344510420004649	0.0157741572067742	0.0150734500888371	0.0165159467962999	BDPN(lambda)
60	BDPN(psi)		0.6469653686894619	0.6149903983521112	0.6796969310970689	0.1356377668997344	0.1356377668997344	0.1356377668997344	18.16365767198483	15.506992076836417	21.16583787501568	4.76980256662371	4.534064607586188	5.011118559622936	7.372577880460208	7.372577880460208	7.372577880460208	0.2212099621117268	0.1838183535549138	0.265748861556387	0.4687625409558149	0.416830164124844	0.5212571593147343	0.0550549904682675	0.047245944427289	0.0644870388173958	BDPN(psi)
60	BDPN(p)		0.6508558295396857	0.6190849238108473	0.6834085669717576	0.1089440749584447	0.0875186518770932	0.1347798735047294	18.012916720260467	15.389018878946889	20.97249013555688	5.974219614861534	5.682593789951304	6.273021889739619	9.179021441794212	7.419505405344587	11.426135784225162	0.2278377106695507	0.2278377106695507	0.2278377106695507	0.4710607278020858	0.4193322431690803	0.5233282487181272	0.0555157177224511	0.0476815100894764	0.0649814005601137	BDPN(p)
60	real	537.0	0.6493195111173201			0.13563776689973447			16.034167848018555			4.78715866501479			7.372577880460208			0.2278377106695507			0.4895116085051099			0.0623668162562971			
60	BDPN(lambda)		0.64931951111732	0.64931951111732	0.64931951111732	0.052631818056383	0.0421693158623406	0.0657143489909515	17.976758120230258	15.362036315105977	20.924806732866003	12.337014663292097	12.337014663292097	12.337014663292097	18.99991368203785	15.217376651447829	23.71392515032599	0.4567511460799198	0.3752199809700416	0.5553938685782253	0.4732646937973806	0.4215242686651602	0.525507323654513	0.0556273824964382	0.0477901666078152	0.0650955367822343	BDPN(lambda)
61	BDPN(p)		0.2058130941875635	0.1949874020753546	0.216927072565021	0.053011566712444	0.0448085705951982	0.0621901954085713	20.150971877404142	17.303469328429397	23.341735135082253	3.882418629579013	3.678204855424181	4.0920705804022015	18.863807693600155	16.07970506331895	22.31715912194623	0.4209871842928149	0.4209871842928149	0.4209871842928149	0.4464723828390812	0.4003318412327628	0.4933316002464416	0.0496253980246644	0.0428417165310481	0.0577918786700775	BDPN(p)
61	BDPN(lambda)		0.200068732222017	0.200068732222017	0.200068732222017	0.0306972098130862	0.0256220030579201	0.036568087098378	20.11000608010489	17.265454370119347	23.2966950141728	6.517489160748655	6.517489160748655	6.517489160748655	32.57625061329509	27.346248583080925	39.02895482993412	0.7851645191339572	0.6623995049995213	0.9291655121070334	0.453415880554249	0.4068875139323062	0.5006213928843111	0.0497264891923286	0.0429245435625799	0.0579191244298013	BDPN(lambda)
61	BDPN(psi)		0.1963730502736005	0.185640888088161	0.20742754064907	0.051013803307785	0.051013803307785	0.051013803307785	20.227929163437555	17.363918708540723	23.443953789394207	3.849410111392981	3.639032498089217	4.066106175177398	19.602537649793167	19.602537649793167	19.602537649793167	0.525114519268449	0.4468364291408919	0.6159813922599902	0.4511020564142854	0.4045918768788005	0.4983733935358335	0.0494365978800995	0.0426549211358874	0.0575906865716973	BDPN(psi)
61	real	669.0	0.20006873222201707			0.05101380330778507			21.779569819887918			3.921854855928477			19.602537649793167			0.4209871842928149			0.45915652409608			0.0459145891433932			
62	BDPN(lambda)		0.4979987090684101	0.4979987090684101	0.4979987090684101	0.105007153772934	0.0889845673396524	0.1228568703383907	56.05905219981039	50.12358430102981	62.4703830314714	4.742521734712239	4.742521734712239	4.742521734712239	9.523160699721329	8.139552938681007	11.237903716304182	0.999999	0.9342994502868652	0.999999	0.8219434599742342	0.780129658866538	0.8597194034025522	0.0178383322721139	0.0160075855385138	0.0199506881629663	BDPN(lambda)
62	real	739.0	0.49799870906841004			0.1764419188912947			60.19701640795998			2.8224512190622084			5.667587420742668			0.6302416119069563			0.8521665906697301			0.0166121189997677			
62	BDPN(p)		0.4858327386709835	0.4564480396048039	0.5164248538877568	0.1423300820140673	0.1220069818416343	0.1645892482377344	56.0695143616829	50.13101376181365	62.48596711322074	3.413422740970287	3.2069681485863994	3.628360544587584	7.025921617196596	6.075731013459575	8.196252254629208	0.6302416119069563	0.6302416119069563	0.6302416119069563	0.810760613426832	0.7682066651748481	0.8494306645893668	0.0178350037695954	0.0160035932257887	0.0199477314532532	BDPN(p)
62	BDPN(psi)		0.4616121988955043	0.4322897792514606	0.4922050554299775	0.1764419188912947	0.1764419188912947	0.1764419188912947	56.402136225993566	50.43270902342478	62.84768903209776	2.6162274917215225	2.450040115001203	2.7896151805808875	5.667587420742668	5.667587420742668	5.667587420742668	0.8127814899297473	0.6779635313055503	0.9727573896479808	0.8251577879080816	0.7832305713418348	0.8629347587824342	0.0177298249128929	0.0159114840243254	0.0198284014355747	BDPN(psi)
63	BDPN(psi)		0.5670426949800224	0.5397839250618561	0.5949516365170091	0.1700667461964559	0.1700667461964559	0.1700667461964559	86.87506252099874	73.40107252321597	102.30759940843576	3.334236161165758	3.173953386738606	3.4983419735080905	5.880044290638868	5.880044290638868	5.880044290638868	0.2837015158253692	0.2433599543019493	0.3301751624121388	0.3199983844363229	0.2786827977802025	0.3633700057292942	0.0115107830829852	0.0097744449657915	0.0136237791305257	BDPN(psi)
63	real	635.0	0.5679035726234536			0.1700667461964559			67.63388705671224			3.3392981598379543			5.880044290638868			0.2660153043783559			0.3068344741943076			0.0147854876234081			
63	BDPN(p)		0.575093536367254	0.547937622629179	0.6029426827197686	0.1598623326040931	0.1351564473822163	0.187186693399144	86.60628357151158	73.20900017234186	101.9131069485592	3.597429907340969	3.4275592861901574	3.771636963492742	6.255382263666506	5.342260081851377	7.398833125378361	0.2660153043783559	0.2660153043783559	0.2660153043783559	0.3194304336441189	0.2782661478495483	0.362589048173157	0.0115465063129546	0.0098122805784417	0.0136595227041196	BDPN(p)
63	BDPN(lambda)		0.5679035726234536	0.5679035726234536	0.5679035726234536	0.1297364082620772	0.1085841614944068	0.153724165294929	86.53573438312073	73.15464615316245	101.82020903257948	4.377364690690727	4.377364690690727	4.377364690690727	7.707936526036124	6.505158106283679	9.209446260277195	0.3434488546900484	0.293160039725189	0.4016744016343452	0.3213648821046049	0.2800287394795356	0.3647321868797806	0.0115559197264414	0.0098212330292901	0.0136696717513515	BDPN(lambda)
64	BDPN(p)		0.5435067279322401	0.5098980652826293	0.5782671353695796	0.1476210432014848	0.1239597859856202	0.1742901842307931	42.812469761143234	34.39271521781781	52.65426536006326	3.6817699979969607	3.454101490034048	3.917240542598761	6.774101972949217	5.737557765592875	8.067132353035875	0.5491022262647783	0.5491022262647783	0.5491022262647783	0.2848318209482633	0.2392704385572762	0.333414649945125	0.0233576807313182	0.0189918137336404	0.0290759247610066	BDPN(p)
64	BDPN(lambda)		0.553968137785356	0.553968137785356	0.553968137785356	0.1115723135828717	0.0927026731545447	0.1332957825953526	42.62419114172228	34.241465454685255	52.42966856148931	4.965103976031555	4.965103976031555	4.965103976031555	8.962797022733039	7.502112824047181	10.78717544997757	0.7368282044914135	0.6191154527841385	0.8750635478841683	0.2870225956923166	0.2411793744833308	0.3358047337067766	0.0234608557538388	0.0190731703525305	0.0292043575449008	BDPN(lambda)
64	real	505.0	0.553968137785356			0.15309186047867962			39.61036963830617			3.6185342320175446			6.532025914854339			0.5491022262647783			0.2742608493913517			0.0252459143686689			
64	BDPN(psi)		0.5256333298056036	0.4921713040703219	0.5603347855528139	0.1530918604786796	0.1530918604786796	0.1530918604786796	43.01093460868851	34.55772625408627	52.9020862277052	3.4334505320013804	3.2148757127349974	3.660121340225329	6.532025914854339	6.532025914854339	6.532025914854339	0.6172409568324764	0.5225706389401825	0.7275548899279993	0.2865928383505141	0.2405744610772379	0.3356656376778438	0.0232499016610067	0.0189028462071556	0.028937088992704	BDPN(psi)
65	BDPN(p)		0.4390915728259272	0.4187432032629065	0.4599738275697252	0.1570617550582987	0.1388875711806599	0.1765792102949255	40.63671093114731	31.655881507216375	51.546711528210245	2.795661952605481	2.666105463468659	2.92861764723685	6.366922358844243	5.663180837255889	7.200068310642687	0.4302956615940088	0.4302956615940088	0.4302956615940088	0.1571032010497212	0.1291677405103057	0.1877394588789992	0.0246082908061714	0.0193998796499894	0.0315897063164087	BDPN(p)
65	BDPN(lambda)		0.4469784818636277	0.4469784818636277	0.4469784818636277	0.1499967260987724	0.1321360345669127	0.1692163407270774	40.6645686564414	31.68564864259613	51.58108794248366	2.979921585550432	2.979921585550432	2.979921585550432	6.666812176563793	5.909594757239561	7.567958303558803	0.4563901408442824	0.4032742619897034	0.5157478220594667	0.1570918487041502	0.1291584197246232	0.1877799661204083	0.0245914326166496	0.0193869505256474	0.031560029314207	BDPN(lambda)
65	real	818.0	0.4469784818636277			0.16019284682986212			39.05627747054073			2.7902524407869183			6.2424759893435295			0.4302956615940088			0.1585715973064404			0.0256040786466216			
65	BDPN(psi)		0.4304661379412457	0.4101514249954164	0.4512889938957014	0.1601928468298621	0.1601928468298621	0.1601928468298621	41.002875558529546	31.9533206724158	52.03067963561938	2.687174530323666	2.5603604225289205	2.8171607086489145	6.2424759893435295	6.2424759893435295	6.2424759893435295	0.4633043826711881	0.4103414110968583	0.5223656860796261	0.1572674290073472	0.1291499741298045	0.1880520264950854	0.0243885333986527	0.0192194299018038	0.0312956518745566	BDPN(psi)
66	BDPN(p)		0.4919464262521111	0.4678845378072597	0.5166403974214826	0.1051117735720902	0.0894289209612553	0.1229018898902915	38.56851993590677	31.418616318638414	46.81739148152579	4.680221915527978	4.451304757847742	4.915152507317824	9.513682112062895	8.13657138138926	11.182064920958238	0.4413222974210153	0.4413222974210153	0.4413222974210153	0.2326183195804306	0.1964845045872922	0.2714463581587889	0.0259278811233047	0.0213595838716174	0.0318282635319866	BDPN(p)
66	real	657.0	0.4913278766198253			0.11494975697144816			37.50511747450231			4.274283735474656			8.69945292923399			0.4413222974210153			0.2395748368561151			0.0266630280702319			
66	BDPN(lambda)		0.4913278766198253	0.4913278766198253	0.4913278766198253	0.0680748388821166	0.057561643920613	0.0802631589642714	38.42025290542996	31.29402551409685	46.63885885336043	7.217466610103101	7.217466610103101	7.217466610103101	14.689715266629904	12.459016227421882	17.37267965069178	0.6840307514922297	0.5880212409522757	0.7945733540585467	0.2347729200959036	0.1984456584647896	0.273772174046094	0.0260279390263636	0.0214413479357235	0.0319549812966547	BDPN(lambda)
66	BDPN(psi)		0.4833706494658211	0.4593168884420433	0.5080648325094081	0.1149497569714481	0.1149497569714481	0.1149497569714481	38.79203289203126	31.597733433928937	47.09910799676948	4.2050602124011744	3.995805650603776	4.419886095414747	8.69945292923399	8.69945292923399	8.69945292923399	0.4598167493123697	0.3979560193788355	0.5304716909153722	0.2326343932429877	0.1963001408849262	0.2716489633985413	0.025778489175426	0.0212318246041642	0.0316478396177056	BDPN(psi)
67	BDPN(psi)		0.3661727254881998	0.351417821662932	0.3812769701503707	0.1086226070701464	0.1086226070701464	0.1086226070701464	47.13684468632966	41.788067022586645	52.976660437635616	3.371054473510586	3.2352180742264167	3.510106969759519	9.206186695134454	9.206186695134454	9.206186695134454	0.1468137312491817	0.1252763026833235	0.17183543056771	0.5241877546381728	0.4805355536744043	0.567720533983716	0.021214826886578	0.0188762370398414	0.0239302765418533	BDPN(psi)
67	real	750.0	0.3540670261321073			0.10862260707014647			48.41242708976068			3.259607145163229			9.206186695134454			0.1577929962080038			0.6452710646982578			0.0206558534680758			
67	BDPN(p)		0.3602697147988621	0.3456656114018869	0.3751655075556163	0.0824323702550018	0.0684759435169619	0.0982560989478729	47.015977450912686	41.70028486718924	52.80853150962491	4.37048836136071	4.193323694715823	4.551191557334264	12.131156691315962	10.177485272751587	14.6036688016178	0.1577929962080038	0.1577929962080038	0.1577929962080038	0.5259840240377971	0.4823742061230361	0.5694681859562049	0.0212693653140372	0.018936334175809	0.0239806515275588	BDPN(p)
67	BDPN(lambda)		0.3540670261321073	0.3540670261321073	0.3540670261321073	0.0553472813497999	0.0452367763721272	0.0674165538784201	46.98952489333536	41.68166280554604	52.77509451419108	6.397189121076623	6.397189121076623	6.397189121076623	18.06773477598488	14.83315213357557	22.105907630857477	0.2482655660542592	0.2098717916376311	0.2933677368042997	0.5287135187969688	0.4850702193603299	0.5722349380511307	0.021281338814767	0.0189483317690904	0.0239913653316859	BDPN(lambda)
68	BDPN(psi)		0.783693465016585	0.746861393390133	0.8213638576421183	0.187360311389489	0.187360311389489	0.187360311389489	33.34585324394287	28.700490235562768	38.552471303062994	4.182814701814967	3.986230530101649	4.3838732522954	5.337309660641929	5.337309660641929	5.337309660641929	0.1583833766702453	0.1316789218885508	0.1902573082056526	0.5047668905997819	0.4524039136288694	0.5572704412606814	0.0299887363110627	0.0259386743884444	0.0348426104150966	BDPN(psi)
68	real	544.0	0.7992852773077342			0.18736031138948905			35.43701474115447			4.266033032183433			5.337309660641929			0.1639067739231713			0.5688683340759768			0.0282190812997196			
68	BDPN(p)		0.7838174762810743	0.7472662452413391	0.8211900746033249	0.1448476631462303	0.1156637256280376	0.1798007237044043	33.10240843153756	28.509017262889643	38.24546709658722	5.411322897834912	5.158980331542799	5.669336023559427	6.903804854555743	5.561712875216333	8.645752975447936	0.1639067739231713	0.1639067739231713	0.1639067739231713	0.5071266897466752	0.4549509097795039	0.5594402241418492	0.0302092822662194	0.0261468894463896	0.03507662122404	BDPN(p)
68	BDPN(lambda)		0.7992852773077342	0.7992852773077342	0.7992852773077342	0.1041927019831636	0.0819468143241954	0.1322933638057815	33.10268640028227	28.50913038576556	38.24295118866627	7.671221324473282	7.671221324473282	7.671221324473282	9.597601184789209	7.558958145989009	12.203036911768535	0.2208629164923435	0.1816515247692827	0.2682749450114556	0.5067830547082867	0.4545809584246127	0.5590728555488449	0.0302090285938688	0.0261486095847216	0.0350764820416723	BDPN(lambda)
69	BDPN(psi)		0.2145298624030858	0.2017316248005571	0.2277890507633964	0.0645026683005085	0.0645026683005085	0.0645026683005085	19.70870834335061	17.597758855386203	22.00984465658532	3.3259067889040272	3.1274927086848403	3.53146709686738	15.503234615677384	15.503234615677384	15.503234615677384	0.4547822074913433	0.3734370937583064	0.552584462934638	0.8328229865816292	0.7885257724829675	0.8722905659213667	0.0507389922555418	0.0454342143528396	0.0568254178397226	BDPN(psi)
69	real	641.0	0.21729342779994903			0.06450266830050852			20.146968838235416			3.368750991627364			15.503234615677384			0.4398199273485139			0.8949446722746721			0.0496352581884266			
69	BDPN(p)		0.2179331762008265	0.2053016912096406	0.231013544461438	0.0465674069296853	0.0382460152345181	0.0560143031886356	19.659860726944967	17.563067567744746	21.94178900212245	4.6799508619815535	4.408699232912776	4.960841921266051	21.474247030975015	17.852583056016364	26.14651471187698	0.4398199273485139	0.4398199273485139	0.4398199273485139	0.8281736928725605	0.783972608393195	0.8677321070867146	0.0508650602305357	0.0455751351862543	0.0569376617235441	BDPN(p)
69	BDPN(lambda)		0.217293427799949	0.217293427799949	0.217293427799949	0.024070050583308	0.019338887866028	0.0297025539366784	19.65945405400735	17.561954359600513	21.942080808311857	9.027543463105005	9.027543463105005	9.027543463105005	41.54540500606491	33.667138594608936	51.70928167780865	0.999999	0.8649109699401855	0.999999	0.8368095203559431	0.7929121758572683	0.8758140370970398	0.0508661124186285	0.0455745290857369	0.0569412708588059	BDPN(lambda)
70	BDPN(p)		0.4996586913502272	0.4750362010363641	0.5249482206073771	0.1461094021559765	0.1292106753912302	0.1645543443406651	46.48786518635047	29.695109351059017	73.9214901994219	3.4197572776105494	3.2512363614303723	3.592843532731574	6.8441865153377845	6.07701974692185	7.739298606497894	0.6782994521655185	0.6782994521655185	0.6782994521655185	0.0561114038590099	0.0380010646026067	0.0778016919417176	0.0215109899323493	0.0135278658114473	0.0336755789708629	BDPN(p)
70	real	798.0	0.5107637090284352			0.14310404182267847			48.09551381843219			3.5691773797788824			6.987922823585299			0.6782994521655185			0.0557328734698238			0.0207919600105563			
70	BDPN(psi)		0.4907259674530005	0.4662456471805392	0.5158965719370073	0.1431040418226784	0.1431040418226784	0.1431040418226784	46.72275707604639	29.83802052530965	74.38174517756121	3.4291551880907987	3.2580885993301885	3.605045429648028	6.987922823585299	6.987922823585299	6.987922823585299	0.7240277185655044	0.6450789521767295	0.8115151963347165	0.0563186538965424	0.0381402095252665	0.0781193747827825	0.0214028465480406	0.0134441588808226	0.0335142875564337	BDPN(psi)
70	BDPN(lambda)		0.5107637090284352	0.5107637090284352	0.5107637090284352	0.1474105247476422	0.1302172966217595	0.16615342222181	46.64385977918725	29.75062675125164	74.31961308743792	3.464906660517159	3.464906660517159	3.464906660517159	6.783776136147255	6.018533874463498	7.679471360127272	0.6615324269566872	0.5888432200595372	0.7420587149036375	0.0556489631288425	0.0376372199101078	0.0772346008734865	0.0214390490995817	0.0134553983592929	0.033612737249575	BDPN(lambda)
71	BDPN(lambda)		0.4046419101392565	0.4046419101392565	0.4046419101392565	0.0976911107903636	0.0814972382312353	0.1158985508904167	27.755976768465	24.615140488265894	31.17849223228042	4.142054552000968	4.142054552000968	4.142054552000968	10.236345885614	8.628235576003965	12.270354452535685	0.999999	0.9202754164733886	0.999999	0.8175316339618545	0.7702361920288834	0.8598964936059649	0.0360282763003372	0.0320733918930389	0.0406254029091039	BDPN(lambda)
71	real	605.0	0.4046419101392565			0.13452440749768224			26.465130545268806			3.0079441914377374			7.433595275394388			0.598247134441899			0.8414990820118144			0.0377855683836319			
71	BDPN(psi)		0.3841516769319367	0.3566968387533422	0.4129594518729164	0.1345244074976822	0.1345244074976822	0.1345244074976822	27.81518588323374	24.661389263081304	31.25213624277985	2.8556280906760763	2.651539935304958	3.0697734303719675	7.433595275394388	7.433595275394388	7.433595275394388	0.976423813745793	0.7938592919653076	0.9999529547143472	0.8257133850236653	0.77857324311237	0.8676253310079645	0.0359515842963599	0.031997812636921	0.0405492159964006	BDPN(psi)
71	BDPN(p)		0.4208090000724878	0.3929566817693388	0.4498540368421441	0.1344879844235755	0.1135978970174446	0.1574624847746471	27.76721661639474	24.623731445109637	31.19252593188368	3.128970977415591	2.9218720427224585	3.3449384996752576	7.435608499049687	6.350719039085105	8.802979863671549	0.598247134441899	0.598247134441899	0.598247134441899	0.8018509320803078	0.7538018313579603	0.8453409499171738	0.0360136924710546	0.0320589618866948	0.0406112291400336	BDPN(p)
72	BDPN(lambda)		0.534935271161086	0.534935271161086	0.534935271161086	0.0834491317642756	0.067708111002639	0.1024316269202975	27.05573444900384	23.696804290856868	30.75123885310884	6.410315600073028	6.410315600073028	6.410315600073028	11.98334816502066	9.76260975311955	14.769279266423824	0.1787344239579679	0.1516143031147721	0.2106145674127246	0.4854437647650755	0.4423630417876149	0.5288153943951678	0.036960741238973	0.0325190150802299	0.0421997830477858	BDPN(lambda)
72	real	758.0	0.534935271161086			0.1443851164423422			25.80527903959381			3.704919761412552			6.925921622948813			0.1225592073160813			0.5800600776209944			0.0387517607721145			
72	BDPN(psi)		0.5352207261103399	0.5149070351699869	0.5559222543494515	0.1443851164423422	0.1443851164423422	0.1443851164423422	27.332615850316664	23.934096905549964	31.084113470465432	3.706896800017968	3.566205768692277	3.850273962077316	6.925921622948813	6.925921622948813	6.925921622948813	0.1289933664608009	0.1104005800730625	0.150603705207974	0.4822451776436757	0.4390670519639758	0.5257600100035792	0.0365863262219892	0.0321707743394435	0.0417813968058312	BDPN(psi)
