	type	sampled_tips	lambda	lambda_min	lambda_max	psi	psi_min	psi_max	phi	phi_min	phi_max	R_naught	R_naught_min	R_naught_max	infectious_time	infectious_time_min	infectious_time_max	p	p_min	p_max	upsilon	upsilon_min	upsilon_max	partner_removal_time	partner_removal_time_min	partner_removal_time_max
70	BDPN(p)		0.3894938138897551	0.37735338220570025	0.4018867511498292	0.08017722654595959	0.06904292906293402	0.09257399864073852	444305.68469349545	0.001	1000000.0	4.8579107892499565	4.706490838634731	5.012480082725956	12.472369562780713	10.802169234158326	14.483742413194546	0.16016660224258006	0.16016660224258006	0.16016660224258006	0.0	0.0	0.0029296875	2.2507026906258253e-06	1e-06	1000.0
70	real	894.0	0.38601415778119824			0.08062075529443449						4.78802457718783			12.403753801957164			0.16016660224258006			0					
70	BD(p)		0.3894938138897551	0.37735338220570025	0.4018867511498292	0.08017722654595959	0.06904292906293402	0.09257399864073852				4.8579107892499565	4.706490838634731	5.012480082725956	12.472369562780713	10.802169234158326	14.483742413194546	0.16016660224258006	0.16016660224258006	0.16016660224258006						
71	BD(p)		0.10728294534060344	0.10147059676728916	0.11300437736110355	0.05952820502686002	0.0540411858055919	0.06524991030217611				1.8022203977458373	1.7045801519045318	1.8983333582814117	16.798759504822712	15.325691565995145	18.50440520675113	0.7040170000710573	0.7040170000710573	0.7040170000710573						
71	BDPN(p)		0.10725852314515937	0.10144751016065844	0.11297995530540443	0.0593868783946074	0.05391310854511296	0.06510858447860096	17.75404017780259	0.001	1000000.0	1.806098014319926	1.708247897567055	1.9024397031729403	16.838736553137373	15.358957778120134	18.54836471102809	0.7040170000710573	0.7040170000710573	0.7040170000710573	0.0018460067618680648	0.0	0.011593604352084196	0.056325207670210965	1e-06	1000.0
71	real	944.0	0.10996240145815478			0.05806439166361091						1.8938009734986767			17.222259139359974			0.7040170000710573			0					
72	real	774.0	0.41908446617966644			0.0906523393720197						4.6229856734289525			11.0311549258116			0.3973939424395677			0					
72	BD(p)		0.42588473939208377	0.4076279732463302	0.4449501026134545	0.08738435533578431	0.07523655536668962	0.10073462905845706				4.873695500247994	4.6647706180353845	5.091873721602492	11.443696027250946	9.927072838275826	13.291411271105876	0.3973939424395677	0.3973939424395677	0.3973939424395677						
72	BDPN(p)		0.42588473939208377	0.4076279732463302	0.4449501026134545	0.08738435533578431	0.07523655536668962	0.10073462905845706	61158.291424406016	0.001	1000000.0	4.873695500247994	4.6647706180353845	5.091873721602492	11.443696027250946	9.927072838275826	13.291411271105876	0.3973939424395677	0.3973939424395677	0.3973939424395677	0.0	0.0	0.0029296875	1.6351012703421224e-05	1e-06	1000.0
73	real	749.0	0.3559802640378465			0.10312911525239271						3.451792087681925			9.696582750202532			0.6055059445895916			0					
73	BDPN(p)		0.35437627088383145	0.33643138212801194	0.3734429980209987	0.10338256674360223	0.09058474590065194	0.11768620259021598	63.35734656860013	13.720990089440505	193.525643117628	3.4278145924033354	3.2542370800522984	3.612243435077114	9.672810721367435	8.497172803527407	11.039386268155363	0.6055059445895916	0.6055059445895916	0.6055059445895916	0.006663157513778317	0.0	0.017333768126423274	0.015783489274085218	0.005167273875907929	0.07288103799226464
73	BD(p)		0.3544506028928109	0.3365019394646604	0.3735173286122077	0.10482228743320736	0.09184450150405644	0.11912590268445143				3.3814431221858854	3.210213664523197	3.5633388448063825	9.539955905247718	8.394479936482549	10.887968072381923	0.6055059445895916	0.6055059445895916	0.6055059445895916						
74	BD(p)		0.4551006985395783	0.43913622085654624	0.4713057836150758	0.11249803951837524	0.09420539240989184	0.13252294714659685				4.0454100399255655	3.9035010986553096	4.189457750844569	8.889043793840171	7.545862973404902	10.615103598835997	0.10768758079367027	0.10768758079367027	0.10768758079367027						
74	BDPN(p)		0.4551006985395783	0.43913622085654624	0.4713057836150758	0.11249803951837524	0.09420539240989184	0.13252294714659685	288700.4101670354	0.001	1000000.0	4.0454100399255655	3.9035010986553096	4.189457750844569	8.889043793840171	7.545862973404902	10.615103598835997	0.10768758079367027	0.10768758079367027	0.10768758079367027	0.0	0.0	0.00390625	3.463798334825444e-06	1e-06	1000.0
74	real	610.0	0.4547010317341261			0.11403691360420892						3.9873144349755867			8.769090362009688			0.10768758079367027			0					
75	BDPN(p)		0.31733260119949025	0.2987974878479576	0.3373534065730396	0.1557434391690282	0.13760944239140768	0.17290690335101874	4.7658599476466295	0.001	1000000.0	2.037534312152241	1.91852375574982	2.1660842239839733	6.420816217591684	5.783459078958216	7.266943188067447	0.5605520039894983	0.5605520039894983	0.5605520039894983	0.0017038068952695954	0.0	0.030950765677634738	0.2098257210629527	1e-06	1000.0
75	real	648.0	0.31759667877811465			0.16114612943179696						1.9708613535923205			6.205547744311397			0.5605520039894983			0					
75	BD(p)		0.3174691243842785	0.2989260116273872	0.3365365554694	0.15611768760820538	0.13975761899327746	0.17328114536579575				2.033524383098745	1.9147478815954224	2.155659365862347	6.405424108699398	5.7709683179263624	7.1552449677044185	0.5605520039894983	0.5605520039894983	0.5605520039894983						
76	real	819.0	0.08959211897892053			0.07495721496233897						1.1952434335231723			13.340943903831455			0.2298576943562249			0					
76	BDPN(p)		0.08838126226547467	0.08360259948533152	0.09314921241280656	0.07426314957716101	0.06911183437251689	0.07903116704490024	949441.6428595051	0.001	1000000.0	1.19010926372904	1.1257615649396424	1.2543127101823563	13.465628722910257	12.653235899096195	14.469301952107664	0.2298576943562249	0.2298576943562249	0.2298576943562249	0.0	0.0	0.0029296875	1.0532506210578929e-06	1e-06	1000.0
76	BD(p)		0.08838126226547467	0.08360259948533152	0.09314921241280656	0.07426314957716101	0.06911183437251689	0.07903116704490024				1.19010926372904	1.1257615649396424	1.2543127101823563	13.465628722910257	12.653235899096195	14.469301952107664	0.2298576943562249	0.2298576943562249	0.2298576943562249						
77	BD(p)		0.4193517897734593	0.3964731762702232	0.4431836495578293	0.12783401667054894	0.10999798307625304	0.14690506475830473				3.2804397506667065	3.101468502644372	3.4668679049645488	7.822643972591256	6.807117247082312	9.091075781878457	0.5221658559215578	0.5221658559215578	0.5221658559215578						
77	real	575.0	0.4193986469979094			0.13119621625564132						3.1967282210387347			7.622171039227672			0.5221658559215578			0					
77	BDPN(p)		0.4193517897734593	0.3964731762702232	0.4431836495578293	0.12783401667054894	0.10999798307625304	0.14690506475830473	939600.2905315745	0.001	1000000.0	3.2804397506667065	3.101468502644372	3.4668679049645488	7.822643972591256	6.807117247082312	9.091075781878457	0.5221658559215578	0.5221658559215578	0.5221658559215578	0.0	0.0	0.00390625	1.0642823443937577e-06	1e-06	1000.0
78	real	898.0	0.43379848518253034			0.1806869656039313						2.400828879563031			5.534433525172014			0.1566952333977727			0					
78	BD(p)		0.4337600463527483	0.4185458259731595	0.4499654774127878	0.1805034004671676	0.16227258635722086	0.1995734439661516				2.40305747830854	2.318769756635639	2.4928365684425637	5.540061834912044	5.01068669321357	6.162470337402753	0.1566952333977727	0.1566952333977727	0.1566952333977727						
78	BDPN(p)		0.4336524051721542	0.4184419690528206	0.4498578379773224	0.18027512773605156	0.16136720410763986	0.20029867798163944	7.9014459572983595	0.001	1000000.0	2.405503247275925	2.3211297881617883	2.495396029539795	5.547076918254316	4.992544184898045	6.197046082132966	0.1566952333977727	0.1566952333977727	0.1566952333977727	0.0004521654437096086	0.0	0.012165616629916136	0.1265591140411871	1e-06	1000.0
79	BDPN(p)		0.3242394639037951	0.3090876140333048	0.34044667056226685	0.14659135668212772	0.13123601828205958	0.16280144345403216	362198.0745603883	0.001	1000000.0	2.211859356802897	2.108498215918268	2.322419808832929	6.821684597465214	6.142451680917407	7.619859342659618	0.3705387680563052	0.3705387680563052	0.3705387680563052	0.0	0.0	0.0029296875	2.7609202539625117e-06	1e-06	1000.0
79	real	739.0	0.33050621889598186			0.15370607299171704						2.1502482788288546			6.505923809880227			0.3705387680563052			0					
79	BD(p)		0.3242394639037951	0.3090876140333048	0.34044667056226685	0.14659135668212772	0.13123601828205958	0.16280144345403216				2.211859356802897	2.108498215918268	2.322419808832929	6.821684597465214	6.142451680917407	7.619859342659618	0.3705387680563052	0.3705387680563052	0.3705387680563052						
80	real	716.0	0.10929711379292277			0.0776242355801031						1.4080282140767149			12.882574527488464			0.28907024971957745			0					
80	BDPN(p)		0.11135980185931067	0.10532450019512962	0.11803477866727405	0.07869450713478023	0.07201763542788506	0.08536970200711189	883985.8162975207	0.001	1000000.0	1.4150898952653015	1.338397100762575	1.4999112767186615	12.707367215443616	11.713757650421373	13.885487826122134	0.28907024971957745	0.28907024971957745	0.28907024971957745	0.0	0.0	0.00390625	1.1312398701015276e-06	1e-06	1000.0
80	BD(p)		0.11135980185931067	0.10532450019512962	0.11803477866727405	0.07869450713478023	0.07201763542788506	0.08536970200711189				1.4150898952653015	1.338397100762575	1.4999112767186615	12.707367215443616	11.713757650421373	13.885487826122134	0.28907024971957745	0.28907024971957745	0.28907024971957745						
81	BD(p)		0.29743877494008714	0.28412218934707545	0.3107862441336896	0.0910121315684359	0.0769477360108678	0.10626953189601818				3.2681222801207577	3.1218056807452297	3.4147782144844743	10.987546195949244	9.410034862847354	12.995833949666356	0.19350843121488906	0.19350843121488906	0.19350843121488906						
81	BDPN(p)		0.2974378651448722	0.2841213204215673	0.3107853343506217	0.09099659350246607	0.07693462576770574	0.1062539940671404	15.772133500518244	0.001	1000000.0	3.2686703281569707	3.122329193717208	3.4153513047958133	10.989422367474663	9.411410919462606	12.998048538240402	0.19350843121488906	0.19350843121488906	0.19350843121488906	2.8046798685986548e-05	0.0	0.008816862793619411	0.06340296320514545	1e-06	1000.0
81	real	529.0	0.29597994849427134			0.08602541004480671						3.4406107258321565			11.624472344614755			0.19350843121488906			0					
82	BD(p)		0.26360314005211344	0.2507807211042564	0.2769510610001795	0.1084038403269637	0.09749563779375643	0.11984669154033885				2.431677136686701	2.313393329497006	2.5548085765674893	9.224765441739306	8.343993373095433	10.256869154652984	0.6349763803672529	0.6349763803672529	0.6349763803672529						
82	real	958.0	0.2769619234595702			0.10313113567311796						2.6855315967567956			9.69639278645759			0.6349763803672529			0					
82	BDPN(p)		0.2635411229924115	0.2507217322212976	0.2768890447684946	0.10805165923648406	0.09717922509527864	0.11949451448025195	11.696219913487706	0.001	1000000.0	2.4390289316670284	2.320387618227712	2.5625617109913104	9.254832429841539	8.368584987767477	10.290265218924699	0.6349763803672529	0.6349763803672529	0.6349763803672529	0.0021201512762289206	0.0	0.01966100799207646	0.08549770843884627	1e-06	1000.0
83	BD(p)		0.20816434692122093	0.19197963231800053	0.2253269112386909	0.15053178791864588	0.1353449657081584	0.16674181080645314				1.3828597255067632	1.2753428028221847	1.4968726164367865	6.643115144161078	5.997296030092643	7.388527491715353	0.7922604318367469	0.7922604318367469	0.7922604318367469						
83	real	516.0	0.21343037096367837			0.1389831642261117						1.5356562944303709			7.195116081636335			0.7922604318367469			0					
83	BDPN(p)		0.20813176517203705	0.1919495960179716	0.2252943300488098	0.1504005761977471	0.13464348417689098	0.16661060121281954	3.647570347431677	0.001	1000000.0	1.3838495199538652	1.2762557223557158	1.4979618811605626	6.648910697557416	6.002019035527356	7.42702111515643	0.7922604318367469	0.7922604318367469	0.7922604318367469	0.00100204529644819	0.0	0.055634745944298666	0.27415509633806484	1e-06	1000.0
84	BDPN(p)		0.2780552690651769	0.2623626854657821	0.2942632244832162	0.1141614630258882	0.1009003540775419	0.12846494467915376	945428.9820492396	0.001	1000000.0	2.4356316194206693	2.298172067103648	2.5776055832123195	8.759523340842536	7.784224735374613	9.910767996230224	0.6337642642081074	0.6337642642081074	0.6337642642081074	0.0	0.0	0.00390625	1.0577209065798642e-06	1e-06	1000.0
84	real	680.0	0.29548536180006724			0.1188532491701406						2.4861361709773244			8.413737167323728			0.6337642642081074			0					
84	BD(p)		0.2780552690651769	0.2623626854657821	0.2942632244832162	0.1141614630258882	0.1009003540775419	0.12846494467915376				2.4356316194206693	2.298172067103648	2.5776055832123195	8.759523340842536	7.784224735374613	9.910767996230224	0.6337642642081074	0.6337642642081074	0.6337642642081074						
85	BDPN(p)		0.2923647756494174	0.27643076448108983	0.3085724990751051	0.13707914400228785	0.11953769184574295	0.15328938499059191	8.2005336547672	0.001	1000000.0	2.132817342691736	2.0165778426255434	2.251053588939504	7.295055767077959	6.523608924788723	8.365562230283372	0.42505751318414464	0.42505751318414464	0.42505751318414464	0.00018936373685331874	0.0	0.01776416007741644	0.12194328346164054	1e-06	1000.0
85	BD(p)		0.2923783621535978	0.2764436079733229	0.3085860853590149	0.13712499470177372	0.12223632340626722	0.15333523494672502				2.1322032703773437	2.015997218993854	2.2503999801797128	7.292616507842716	6.521658249960886	8.180874327153795	0.42505751318414464	0.42505751318414464	0.42505751318414464						
85	real	620.0	0.30166379686095746			0.13856440234757966						2.177065622556172			7.216860774180413			0.42505751318414464			0					
86	real	674.0	0.26189054209340806			0.10663490157488373						2.4559552100256496			9.37779268542538			0.6214752170461335			0					
86	BDPN(p)		0.2526117795431987	0.2378689018355894	0.26786671405583995	0.12229607864846866	0.1090293200462924	0.13659944393512435	155237.4475968106	0.001	1000000.0	2.065575465173444	1.9450247666511575	2.1903131892380925	8.176877059765985	7.3206740173476375	9.171844780609597	0.6214752170461335	0.6214752170461335	0.6214752170461335	0.0	0.0	0.00390625	6.4417446658698175e-06	1e-06	1000.0
86	BD(p)		0.2526117795431987	0.2378689018355894	0.26786671405583995	0.12229607864846866	0.1090293200462924	0.13659944393512435				2.065575465173444	1.9450247666511575	2.1903131892380925	8.176877059765985	7.3206740173476375	9.171844780609597	0.6214752170461335	0.6214752170461335	0.6214752170461335						
87	BD(p)		0.5408714829687189	0.5213644079005131	0.5608878114931727	0.1267937368863784	0.10812122906730663	0.14777191160884826				4.2657586742900495	4.111909789106656	4.423623952307612	7.886824890223982	6.767185922633232	9.248877474168273	0.17152531299817042	0.17152531299817042	0.17152531299817042						
87	real	697.0	0.5363798662958712			0.13311832172251592						4.029346669603834			7.51211393788822			0.17152531299817042			0					
87	BDPN(p)		0.5408714829687189	0.5213644079005131	0.5608878114931727	0.1267937368863784	0.10812122906730663	0.14777191160884826	144425.43778685728	0.001	1000000.0	4.2657586742900495	4.111909789106656	4.423623952307612	7.886824890223982	6.767185922633232	9.248877474168273	0.17152531299817042	0.17152531299817042	0.17152531299817042	0.0	0.0	0.0029296875	6.923988012941305e-06	1e-06	1000.0
88	real	1000.0	0.5741451838544173			0.14296403806811175						4.016011240399349			6.994766051051063			0.4692408152106107			0					
88	BDPN(p)		0.5802605532140371	0.5570675037201158	0.6040885766345327	0.13299538901846394	0.1175271793678627	0.1501592436966157	763801.308775887	0.001	1000000.0	4.363012563792559	4.1886226870826135	4.542176846075966	7.519057670948039	6.6595966747169895	8.508670125316101	0.4692408152106107	0.4692408152106107	0.4692408152106107	0.0	0.0	0.0029296875	1.3092410140048842e-06	1e-06	1000.0
88	BD(p)		0.5802605532140371	0.5570675037201158	0.6040885766345327	0.13299538901846394	0.1175271793678627	0.1501592436966157				4.363012563792559	4.1886226870826135	4.542176846075966	7.519057670948039	6.6595966747169895	8.508670125316101	0.4692408152106107	0.4692408152106107	0.4692408152106107						
89	real	880.0	0.6490334934191136			0.13483944526135136						4.813380032535214			7.416227484930384			0.2988035641436283			0					
89	BD(p)		0.6371933342321886	0.6135845972196661	0.6610200002694087	0.1263997037231565	0.10876537038708764	0.14547077916826065				5.041098321146257	4.854319900650661	5.229600867713975	7.9114109491128435	6.874232789001129	9.194102832924454	0.2988035641436283	0.2988035641436283	0.2988035641436283						
89	BDPN(p)		0.637601696338097	0.6139778052630505	0.6614283526392061	0.12334608432414065	0.10614116621605836	0.14241721801241264	25.020727544364878	4.762444731648539	415.0637635497992	5.1692090578452925	4.9776837961842455	5.362378191925747	8.107269926559681	7.021622904562307	9.42141523077318	0.2988035641436283	0.2988035641436283	0.2988035641436283	0.007176965008830991	0.0	0.019781163695242316	0.03996686340262789	0.002409268377098451	0.20997619003419826
90	BDPN(p)		0.2893518758833829	0.2792145052468577	0.2998392579418748	0.07925092289188948	0.07008089286549618	0.08878691026025484	927591.162609141	0.001	1000000.0	3.651085253330155	3.5231703942142034	3.7834166089258288	12.618149587534203	11.262921494494744	14.269224593346223	0.2638365164768421	0.2638365164768421	0.2638365164768421	0.0	0.0	0.0029296875	1.0780611548596328e-06	1e-06	1000.0
90	real	975.0	0.2888051878155017			0.07650597672847394						3.7749362881869377			13.070874234428546			0.2638365164768421			0					
90	BD(p)		0.2893518758833829	0.2792145052468577	0.2998392579418748	0.07925092289188948	0.07008089286549618	0.08878691026025484				3.651085253330155	3.5231703942142034	3.7834166089258288	12.618149587534203	11.262921494494744	14.269224593346223	0.2638365164768421	0.2638365164768421	0.2638365164768421						
91	real	849.0	0.4786065147808589			0.15827735028353027						3.023847151367563			6.318023382427423			0.19789442687819286			0					
91	BD(p)		0.4675889574407999	0.4511854394057717	0.4847470684396841	0.14772964537847774	0.12996160238342772	0.16680031398723133				3.16516672224356	3.0541293066117614	3.2813120697459235	6.7691220502021645	5.995192551475357	7.694580411910317	0.19789442687819286	0.19789442687819286	0.19789442687819286						
91	BDPN(p)		0.4674024099076429	0.4491835657706257	0.4845605241088278	0.14718560653281734	0.12777033066517754	0.16625628551828842	7.861782909225549	0.001	1000000.0	3.1755986262381453	3.0518172010961764	3.2921733009320278	6.794142603726909	6.014810188274048	7.826543101156265	0.19789442687819286	0.19789442687819286	0.19789442687819286	0.0012920205332301105	0.0	0.014946231190002353	0.12719761045888614	1e-06	1000.0
92	BD(p)		0.21795282708512664	0.2077831633155113	0.2284409581494482	0.08795772495223478	0.07912608101177343	0.09749362928606513				2.477927063296434	2.362307158675914	2.597167653818951	11.369098058675888	10.257080460773565	12.638057985599044	0.4928267571628458	0.4928267571628458	0.4928267571628458						
92	BDPN(p)		0.21795282708512664	0.2077831633155113	0.2284409581494482	0.08795772495223478	0.07912608101177343	0.09749362928606513	200836.24025887792	0.001	1000000.0	2.477927063296434	2.362307158675914	2.597167653818951	11.369098058675888	10.257080460773565	12.638057985599044	0.4928267571628458	0.4928267571628458	0.4928267571628458	0.0	0.0	0.0029296875	4.979181041783096e-06	1e-06	1000.0
92	real	945.0	0.22480477057349063			0.08119978606955798						2.7685389513331558			12.31530338199872			0.4928267571628458			0					
93	real	688.0	0.4056863486806883			0.08810464931403517						4.604596373054992			11.350138815440458			0.5983009993527243			0					
93	BD(p)		0.40809970172467896	0.3866315533915417	0.4300252595353292	0.08715821918203473	0.07504221960956109	0.101462087119802				4.682285911238508	4.435973532043381	4.933846326497308	11.473387242016098	9.85589818213816	13.325831847764142	0.5983009993527243	0.5983009993527243	0.5983009993527243						
93	BDPN(p)		0.40809970172467896	0.3866315533915417	0.4300252595353292	0.08715821918203473	0.07504221960956109	0.101462087119802	374892.4261079847	0.001	1000000.0	4.682285911238508	4.435973532043381	4.933846326497308	11.473387242016098	9.85589818213816	13.325831847764142	0.5983009993527243	0.5983009993527243	0.5983009993527243	0.0	0.0	0.00390625	2.667431856070515e-06	1e-06	1000.0
94	BD(p)		0.2636487412673886	0.2533890248116312	0.2741363929624933	0.0610929039835745	0.053581290985627694	0.06967544846662976				4.315537878806243	4.147601575458872	4.487205143107912	16.368513113550158	14.352257818318002	18.663230795768506	0.4087278698583624	0.4087278698583624	0.4087278698583624						
94	real	969.0	0.2619336619588673			0.06080637663555888						4.307667656778145			16.44564362046219			0.4087278698583624			0					
94	BDPN(p)		0.2636487412673886	0.2533890248116312	0.2741363929624933	0.0610929039835745	0.053581290985627694	0.06967544846662976	295174.6309774216	0.001	1000000.0	4.315537878806243	4.147601575458872	4.487205143107912	16.368513113550158	14.352257818318002	18.663230795768506	0.4087278698583624	0.4087278698583624	0.4087278698583624	0.0	0.0	0.0029296875	3.3878250196795934e-06	1e-06	1000.0
95	real	614.0	0.3214637668087279			0.15931462137615926						2.017791989410167			6.276887779426664			0.8146306827816988			0					
95	BDPN(p)		0.3113125592557547	0.2907058658676772	0.3332402400448793	0.16031407724454588	0.1428891000459237	0.17938450582431034	6.734238725232536	0.001	1000000.0	1.9418915955887837	1.8133520827633207	2.0786711046999877	6.237755393586443	5.5746174699134965	6.9984344479642315	0.8146306827816988	0.8146306827816988	0.8146306827816988	0.0004371854568849056	0.0	0.030697387850279995	0.14849488424773205	1e-06	1000.0
95	BD(p)		0.3113412688305163	0.2907326689472398	0.3332689489899105	0.16039620009617608	0.14296224071065686	0.17946662710957145				1.94107633874014	1.8125907519811064	2.07778581281899	6.23456166293456	5.572066607065951	6.9948539910193	0.8146306827816988	0.8146306827816988	0.8146306827816988						
96	BDPN(p)		0.16430437034231787	0.15601157028587204	0.17288602895425148	0.08072782514486933	0.07138472063570496	0.09026379842839724	748491.0922084783	0.001	1000000.0	2.035287957373645	1.9325625334994845	2.141591559589281	12.387302620942155	11.078638583919787	14.008600035058812	0.24798519314815706	0.24798519314815706	0.24798519314815706	0.0	0.0	0.00390625	1.33602124381925e-06	1e-06	1000.0
96	BD(p)		0.16430437034231787	0.15601157028587204	0.17288602895425148	0.08072782514486933	0.07138472063570496	0.09026379842839724				2.035287957373645	1.9325625334994845	2.141591559589281	12.387302620942155	11.078638583919787	14.008600035058812	0.24798519314815706	0.24798519314815706	0.24798519314815706						
96	real	577.0	0.17008359620515598			0.08736737037001485						1.94676336811815			11.445920779861398			0.24798519314815706			0					
97	BDPN(p)		0.2461305868929625	0.2346400906323549	0.2575718619488071	0.1131771609758464	0.101784168064237	0.12461995756290188	15.96455638639188	0.001	1000000.0	2.174737241778757	2.073210607239304	2.275828972276276	8.835704937088979	8.024396890804994	9.824710650175874	0.3620289630388917	0.3620289630388917	0.3620289630388917	0.004462363870460566	0.0	0.01807322998941912	0.06263875899817647	1e-06	1000.0
97	BD(p)		0.2464475232452771	0.23494217059315475	0.257888794674073	0.1140292725886066	0.10254973709132624	0.12547205942401854				2.1612654158937543	2.0603671781786788	2.2616016819161957	8.769677972144816	7.9699018617412944	9.751365809055605	0.3620289630388917	0.3620289630388917	0.3620289630388917						
97	real	841.0	0.25002595824482066			0.12174792910780316						2.0536362308342198			8.213692071218214			0.3620289630388917			0					
98	BD(p)		0.5753708023348293	0.5568608057752107	0.5944333143358224	0.16655961815207024	0.14521794862465492	0.18944398949870064				3.454443572328025	3.3433122142894947	3.5688921536377447	6.003856223343357	5.278605051794789	6.886201116810304	0.1261796422757394	0.1261796422757394	0.1261796422757394						
98	real	792.0	0.5575748753718205			0.1541626628125054						3.616795825912466			6.486654951051363			0.1261796422757394			0					
98	BDPN(p)		0.5753708023348293	0.5568608057752107	0.5944333143358224	0.16655961815207024	0.14521794862465492	0.18944398949870064	174160.89807789095	0.001	1000000.0	3.454443572328025	3.3433122142894947	3.5688921536377447	6.003856223343357	5.278605051794789	6.886201116810304	0.1261796422757394	0.1261796422757394	0.1261796422757394	0.0	0.0	0.0029296875	5.741816969459841e-06	1e-06	1000.0
99	BDPN(p)		0.383642027990592	0.3679477260612902	0.3998482715871689	0.12994160365545887	0.11180919064140996	0.14996616193861928	537312.2623773643	0.001	1000000.0	2.952418757335192	2.831639103338345	3.0771381939180116	7.695764650184766	6.6681709198458865	8.94380859268681	0.1680078173886136	0.1680078173886136	0.1680078173886136	0.0	0.0	0.00390625	1.8611151652773587e-06	1e-06	1000.0
99	real	575.0	0.38189862606165675			0.13083104035134088						2.919021548984745			7.643446060770785			0.1680078173886136			0					
99	BD(p)		0.383642027990592	0.3679477260612902	0.3998482715871689	0.12994160365545887	0.11180919064140996	0.14996616193861928				2.952418757335192	2.831639103338345	3.0771381939180116	7.695764650184766	6.6681709198458865	8.94380859268681	0.1680078173886136	0.1680078173886136	0.1680078173886136						
